Text,Lebel
ফিল্ডিং বিভাগে নতুন মুখও জায়গা পেয়েছে,Non-Hate
আজিজুলের নেতৃত্বে দল আত্মবিশ্বাসী,Non-Hate
স্কোয়াডে অভিজ্ঞতার সঙ্গে নতুনদের সমন্বয় করা হয়েছে,Non-Hate
দল টুর্নামেন্টের জন্য প্রস্তুতি নিয়েছে,Non-Hate
খেলোয়াড়রা অনুশীলনে মনোযোগী,Non-Hate
দল ব্যবস্থাপনা খেলোয়াড়দের সঙ্গে আলোচনা করেছে,Non-Hate
বিসিবি তরুণদের সুযোগ দেওয়ার নীতি অনুসরণ করছে,Non-Hate
দলের নির্বাচকদের সিদ্ধান্ত প্রশংসিত হয়েছে,Non-Hate
যুব দলের কোচিং স্টাফও প্রস্তুত,Non-Hate
খেলোয়াড়রা নিজেদের সেরাটা দেওয়ার প্রত্যাশা করছেন,Non-Hate
টুর্নামেন্টে প্রতিযোগিতা হবে চ্যালেঞ্জিং,Non-Hate
আফগানিস্তান সবসময় শক্তিশালী প্রতিপক্ষ,Non-Hate
নেপালও ভালো ক্রিকেট খেলছে,Non-Hate
শ্রীলঙ্কার বিপক্ষে ম্যাচ গুরুত্বপূর্ণ হতে যাচ্ছে,Non-Hate
বাংলাদেশ দল নিজেদের লক্ষ্য স্পষ্ট করেছে,Non-Hate
দল শিরোপার জন্য লড়বে,Non-Hate
দলের ব্যাটিং অর্ডার শক্তিশালী মনে করা হচ্ছে,Non-Hate
বোলিং লাইনআপও বৈচিত্র্যপূর্ণ,Non-Hate
খেলোয়াড়রা টুর্নামেন্টে নিজেদের প্রমাণ করতে চাইবে,Non-Hate
পুরো স্কোয়াডই একসঙ্গে অনুশীলন করেছে,Non-Hate
ব্যবস্থাপনা খেলোয়াড়দের মনোবল বাড়িয়েছে,Non-Hate
আজিজুল দলের সবাইকে একসঙ্গে রাখছেন,Non-Hate
প্রতিটি ম্যাচেই দল পরিকল্পনা অনুযায়ী খেলবে,Non-Hate
বাংলাদেশের আগের সাফল্য দলকে আত্মবিশ্বাস দিয়েছে,Non-Hate
টুর্নামেন্টে দলের ভালো ফলের সম্ভাবনা রয়েছে,Non-Hate
সেমিফাইনালে ওঠার জন্য তিনটি ম্যাচই গুরুত্বপূর্ণ,Non-Hate
বাংলাদেশ দল ভালো প্রস্তুতি নিয়ে মাঠে নামবে,Non-Hate
দল নির্বাচনে ভারসাম্য বজায় রাখা হয়েছে,Non-Hate
বাংলাদেশ দলের কয়েকজন নতুন প্রতিভা আলোচনায় আছে,Non-Hate
দল কন্ডিশন অনুযায়ী পরিকল্পনা করবে,Non-Hate
টুর্নামেন্টের সময়সূচি বিসিবি প্রকাশ করেছে,Non-Hate
বাংলাদেশ দল আরব আমিরাতের কন্ডিশনে মানিয়ে নেওয়ার চেষ্টা করছে,Non-Hate
দলের ফিটনেস ভালো অবস্থায় আছে,Non-Hate
বোলাররা ম্যাচের আগে আলাদা সেশন করেছে,Non-Hate
ব্যাটসম্যানরা স্পিন ও পেস—দুটোতেই অনুশীলন করেছে,Non-Hate
ম্যাচগুলো দিন–রাতে হবে,Non-Hate
স্ট্যান্ডবাই খেলোয়াড়রা প্রস্তুত রাখা হয়েছে,Non-Hate
বাংলাদেশ দল শৃঙ্খলা বজায় রেখে অনুশীলন করেছে,Non-Hate
দল তাদের কৌশল প্রয়োগে আত্মবিশ্বাসী,Non-Hate
আজিজুল নেতৃত্বে দলের মনোবল ভালো,Non-Hate
প্রস্তুতি ম্যাচে ভালো পারফরম্যান্স দেখা গেছে,Non-Hate
দল ব্যবস্থাপনা খেলোয়াড়দের দায়িত্ব বুঝিয়ে দিয়েছে,Non-Hate
ম্যাচগুলো লাইভ সম্প্রচার হবে,Non-Hate
টুর্নামেন্টে অভিজ্ঞ আম্পায়ার নিয়োগ দেওয়া হবে,Non-Hate
দল ম্যাচের আগে মিটিং করেছে,Non-Hate
খেলোয়াড়রা মনোযোগী থাকার প্রতিশ্রুতি দিয়েছে,Non-Hate
বাংলাদেশের শিরোপা ধরে রাখার লক্ষ্য রয়েছে,Non-Hate
দল সাম্প্রতিক সাফল্যের ধারাবাহিকতা বজায় রাখতে চায়,Non-Hate
খেলোয়াড়দের শারীরিক ফিটনেস সন্তোষজনক,Non-Hate
নীল–লাল জার্সি পরেই দল মাঠে নামবে,Non-Hate
তরুণ ক্রিকেটাররা দেশের হয়ে খেলার সুযোগ পেয়ে উচ্ছ্বসিত,Non-Hate
দল নতুন কৌশল নিয়ে কাজ করেছে,Non-Hate
২০২৪ সালের টুর্নামেন্ট নিয়ে সবার আগ্রহ রয়েছে,Non-Hate
দলের কোচরা ম্যাচ পরিকল্পনা ব্যাখ্যা করেছেন,Non-Hate
আজিজুল ব্যাটিং কম্বিনেশন নিয়ে কথা বলেছেন,Non-Hate
বোলারদের ভূমিকা গুরুত্বপূর্ণ হবে,Non-Hate
দল গ্রুপ পর্বে সর্বোচ্চ চেষ্টা করবে,Non-Hate
বাংলাদেশ আগের মতো ভালো খেলার প্রত্যাশা করছে,Non-Hate
খেলোয়াড়রা একে অপরের সঙ্গে সমন্বয় রেখে খেলবে,Non-Hate
গুরুত্বপূর্ণ মুহূর্তে দল ইতিবাচক সিদ্ধান্ত নিবে,Non-Hate
সেমিফাইনাল লক্ষ্য নিয়ে দল মাঠে নামবে,Non-Hate
দল ফাইনালেরও আশা করছে,Non-Hate
খেলোয়াড়রা দেশের জন্য সেরাটা দিতে প্রস্তুত,Non-Hate
রংপুর এনসিএলে গুরুত্বপূর্ণ জয়ের মাধ্যমে শিরোপা প্রায় নিশ্চিত করেছে,Non-Hate
ইকবাল হোসেন স্কয়ার কাট করে চার মেরে দলকে জয়ের পথে নেন,Non-Hate
রংপুর ডাগআউটে খেলোয়াড়রা উচ্ছ্বাস প্রকাশ করেন,Non-Hate
রংপুর খুলনাকে ৭ উইকেটে হারিয়েছে,Non-Hate
সিলেটের ম্যাচের ফলাফলের ওপর শিরোপা নির্ভর করছে,Non-Hate
বরিশাল তৃতীয় দিনে ভালো অবস্থানে আছে,Non-Hate
সিলেটের জন্য ম্যাচ জেতা কঠিন হয়ে গেছে,Non-Hate
বরিশালের দ্বিতীয় ইনিংসের সংগ্রহ ২১২,Non-Hate
সিলেটের প্রথম ইনিংসের চেয়ে বরিশাল এগিয়ে,Non-Hate
সিলেটের সামনে কড়া চ্যালেঞ্জ রয়েছে,Non-Hate
চারটি দল শিরোপা লড়াইয়ে ছিল,Non-Hate
রংপুর খুলনাকে হারিয়ে তালিকায় এগিয়ে গেছে,Non-Hate
ময়মনসিংহও শিরোপা লড়াইয়ে ছিল,Non-Hate
রাজশাহীর বিপক্ষে ময়মনসিংহ টিকে থাকার চেষ্টা করছে,Non-Hate
শামসুর রহমান তাঁর শেষ প্রথম শ্রেণির ম্যাচ খেলছেন,Non-Hate
তিনি ক্যারিয়ারে ৯৫৭৪ রান করেছেন,Non-Hate
খুলনা দল ৯৬ রানে অলআউট হয়,Non-Hate
মুকিদুল ইসলাম ৫ উইকেট নিয়েছেন,Non-Hate
রংপুর ২৩১ রানের লক্ষ্য পায়,Non-Hate
ইকবাল তাঁর প্রথম সেঞ্চুরি করেন,Non-Hate
তিনি ১৭০ বলে ১১৪ রান করে অপরাজিত থাকেন,Non-Hate
এই জয়ে রংপুরের পয়েন্ট দাঁড়িয়েছে ৩১,Non-Hate
সিলেট ২৬ পয়েন্ট নিয়ে রাউন্ড শুরু করেছিল,Non-Hate
রুয়েল মিয়া ৫ উইকেট নিয়ে দারুণ বোলিং করেন,Non-Hate
তিনি টানা তিন ইনিংসে ৫ উইকেট পেয়েছেন,Non-Hate
ইফতেখার হোসেন ৯৩ রানে অপরাজিত,Non-Hate
বরিশালের ৬ উইকেট তুলে নেওয়া লাগবে সিলেটকে,Non-Hate
ড্র করলে সিলেটের পয়েন্ট হবে ২৮,Non-Hate
সে ক্ষেত্রে রংপুরই চ্যাম্পিয়ন হবে,Non-Hate
ময়মনসিংহ রাজশাহীর বিপক্ষে কঠিন অবস্থায় আছে,Non-Hate
তাদের ২০১ রান প্রয়োজন ছিল,Non-Hate
আবু হায়দার সেঞ্চুরির কাছাকাছি,Non-Hate
ময়মনসিংহের সম্ভাবনা শেষ দিনে বুঝা যাবে,Non-Hate
ঢাকা চট্টগ্রামকে ইনিংস ব্যবধানে হারিয়েছে,Non-Hate
ঢাকা প্রথম ইনিংসে ৫৪১ রান করে,Non-Hate
চট্টগ্রাম ফলোঅনে পড়ে যায়,Non-Hate
"ঢাকার হয়ে রিপন, সুমন ও শাকিল ৩ উইকেট করে নেন",Non-Hate
চট্টগ্রাম দ্বিতীয় ইনিংসে ১৯১ রানে অলআউট হয়,Non-Hate
ঢাকা ইনিংস ও ১৯২ রানে জেতে,Non-Hate
ঢাকার এটি প্রথম জয়,Non-Hate
আগের ৬ ম্যাচে তারা ৫ ড্র করেছিল,Non-Hate
চট্টগ্রামের ব্যাটসম্যানরা এই ম্যাচে সংগ্রাম করেছে,Non-Hate
লিগে প্রতিটি দলের পয়েন্ট খুব গুরুত্বপূর্ণ,Non-Hate
রংপুরের ফোকাস শেষ রাউন্ডে শিরোপা নিশ্চিত করা,Non-Hate
সিলেট বরিশালের বিপক্ষে লড়াই চালিয়ে যাচ্ছে,Non-Hate
ম্যাচের পরিস্থিতি দ্রুত পরিবর্তন হচ্ছে,Non-Hate
বরিশালের রান সিলেটের জন্য চাপ তৈরি করছে,Non-Hate
ইফতেখারের ব্যাটিং প্রশংসা পাচ্ছে,Non-Hate
মুকিদুলের স্পেল ম্যাচ ঘুরিয়ে দিয়েছে,Non-Hate
ইকবালের সেঞ্চুরি রংপুরকে জয়ের পথে আনে,Non-Hate
রংপুর বোলিং আক্রমণ শুরুতে সুবিধা নেয়,Non-Hate
সিলেটকে বড় লক্ষ্য তাড়া করতে হতে পারে,Non-Hate
দলের স্ট্র্যাটেজি ম্যাচে গুরুত্বপূর্ণ ভূমিকা রাখবে,Non-Hate
বরিশালের বোলিংও কার্যকর ছিল,Non-Hate
রংপুর শিরোপা জয়ের সুবর্ণ সুযোগ পেয়েছে,Non-Hate
এনসিএলের পয়েন্ট টেবিল জমে উঠেছে,Non-Hate
প্রথম শ্রেণির ক্রিকেটে প্রতিটি রান মূল্যবান,Non-Hate
সিলেটকে শেষ দিনে ব্যাটিংয়ে টিকে থাকতে হবে,Non-Hate
রাজশাহীর বোলাররা ভালো নিয়ন্ত্রণ দেখাচ্ছে,Non-Hate
ময়মনসিংহ শেষ উইকেটে ভরসা রাখছে,Non-Hate
ঢাকার ব্যাটসম্যানদের ইনিংস প্রশংসিত,Non-Hate
মার্শাল আইয়ুব ও আশিকুর সেঞ্চুরি করেন,Non-Hate
ঢাকার বোলাররা পরিকল্পনা অনুযায়ী বল করেছেন,Non-Hate
চট্টগ্রাম ম্যাচ বাঁচাতে পারেনি,Non-Hate
লিগের শেষ রাউন্ড সবার নজর কেড়েছে,Non-Hate
খেলা এখনো অনিশ্চয়তায় ভরা,Non-Hate
রংপুরের খেলোয়াড়রা আত্মবিশ্বাসী,Non-Hate
ইকবালের সেঞ্চুরি তাঁর ক্যারিয়ারের বড় অর্জন,Non-Hate
মুকিদুল ধারাবাহিকভাবে ভালো বল করছেন,Non-Hate
সিলেটের শেষ দিনের স্ট্র্যাটেজি গুরুত্বপূর্ণ হবে,Non-Hate
রংপুর দলের পারফরম্যান্স স্থিতিশীল,Non-Hate
এনসিএলে প্রতিটি ম্যাচই গুরুত্বপূর্ণ,Non-Hate
দলগুলো শেষ রাউন্ডে সর্বোচ্চ চেষ্টা করছে,Non-Hate
সিলেটের বোলাররা শুরুতে ভালো করেছিল,Non-Hate
বরিশালের ব্যাটিং ম্যাচে ভারসাম্য আনে,Non-Hate
ময়মনসিংহ চাপে থাকলেও চেষ্টা করছে,Non-Hate
রাজশাহীর মাঠে খেলা জমে উঠেছে,Non-Hate
রংপুরের জয় লিগের হিসাব পাল্টে দিয়েছে,Non-Hate
ঢাকা এই ম্যাচে চমৎকার ক্রিকেট খেলেছে,Non-Hate
চট্টগ্রাম পরের রাউন্ডে আরও উন্নতি আশা করবে,Non-Hate
সিলেট দলের মাঠের পরিকল্পনা বদলাতে পারে,Non-Hate
বরিশাল এই ম্যাচে ভালো প্রতিযোগিতা দিয়েছে,Non-Hate
সান্তোস ৩–০ ব্যবধানে জিতে অবনমন এড়িয়েছে,Non-Hate
নেইমার চোট নিয়েও শেষ তিন ম্যাচ খেলেছেন,Non-Hate
তিন ম্যাচেই সান্তোস ৩–০ গোলে জিতেছে,Non-Hate
প্রথম ম্যাচে নেইমার একটি গোল এবং একটি সহায়তা করেন,Non-Hate
দ্বিতীয় ম্যাচে নেইমার হ্যাটট্রিক করেন,Non-Hate
শেষ ম্যাচে গোল না পেলেও তিনি ভালো পারফর্ম করেন,Non-Hate
সান্তোস ৩৮ ম্যাচে ৪৭ পয়েন্ট নিয়ে লিগ শেষ করে,Non-Hate
দলটি ১২তম স্থানে থেকে শীর্ষ লিগে টিকে থাকে,Non-Hate
চোট নিয়েও নেইমারের দৃঢ়তা প্রশংসিত হয়েছে,Non-Hate
তিনি ম্যাচ শেষে অস্ত্রোপচার করার কথা জানান,Non-Hate
তিনি বাঁ হাঁটুতে সার্জারি করাবেন,Non-Hate
উরুগুয়ের বিপক্ষে খেলার সময় তার চোট লাগে,Non-Hate
ব্রাজিলের জার্সিতে এরপর আর খেলতে পারেননি,Non-Hate
সান্তোসে ফিরে আসার পরও তাকে চোট ভুগিয়েছে,Non-Hate
সমর্থকরা নেইমারের পারফরম্যান্সে সন্তুষ্ট,Non-Hate
তিনি সান্তোসের হয়ে ৮ গোল করেছেন এই মৌসুমে,Non-Hate
শেষ তিন ম্যাচে তিনি করেছেন ৪ গোল,Non-Hate
দলের অবনমন ঠেকাতে তিনি বড় ভূমিকা রাখেন,Non-Hate
তিনি বলেছেন এই কয়েক সপ্তাহ তাঁর জন্য কঠিন ছিল,Non-Hate
সহযোগীদের প্রতি তিনি কৃতজ্ঞতা প্রকাশ করেন,Non-Hate
বিশ্রাম নিয়ে তিনি অস্ত্রোপচারের প্রস্তুতি নেবেন,Non-Hate
২০২৬ বিশ্বকাপে খেলার আশা নেইমার এখনো রাখছেন,Non-Hate
কোচ আনচেলোত্তি তাকে এখনো দলে ডাকেননি,Non-Hate
ফিট না হওয়া পর্যন্ত কোচ অপেক্ষা করতে বলেছেন,Non-Hate
নেইমার পুরোপুরি ফিট হয়ে ফিরতে চান,Non-Hate
দলের জয় সান্তোস ভক্তদের আনন্দ দিয়েছে,Non-Hate
ক্রুজেইরোর বিপক্ষে ম্যাচটি গুরুত্বপূর্ণ ছিল,Non-Hate
সান্তোস লিগে টিকে থাকতে শেষ খেলাগুলোতে স্থির ছিল,Non-Hate
দল নতুন মৌসুমে আরও শক্তিশালী হতে চাইবে,Non-Hate
নেইমারের নেতৃত্বে দল ভালো খেলেছে,Non-Hate
চোট নিয়েও মাঠে তাঁর উপস্থিতি দলকে অনুপ্রাণিত করেছে,Non-Hate
তিনি প্রতিটি ম্যাচে সর্বোচ্চ চেষ্টা করেছেন,Non-Hate
মৌসুম শেষে চিকিৎসা নেওয়াই তাঁর লক্ষ্য,Non-Hate
তিনি ক্লাবের ইতিহাসের প্রতি সম্মান দেখিয়েছেন,Non-Hate
তার অবদানকে সান্তোস সমর্থকরা মূল্যায়ন করছেন,Non-Hate
লিগে থাকা সান্তোসের জন্য বড় স্বস্তি,Non-Hate
দল শেষ অংশে ধারাবাহিক জয়ে ফিরে আসে,Non-Hate
নেইমার তার অভিজ্ঞতা দিয়ে তরুণদের উদ্বুদ্ধ করেছেন,Non-Hate
মাঠে তার ফুটওয়ার্ক প্রশংসিত হয়েছে,Non-Hate
তিনি নিজের ক্যারিয়ারের নতুন অধ্যায় শুরু করেছেন,Non-Hate
চোট নিয়েও দলের জন্য খেলা তাঁর প্রতিশ্রুতির পরিচয়,Non-Hate
ক্রুজেইরোর বিপক্ষে সান্তোস ভালো কৌশল প্রয়োগ করে,Non-Hate
দলের রক্ষণও ভালো ছিল শেষ ম্যাচে,Non-Hate
নেইমারের আগের চোট এখনো পুরোপুরি সেরে ওঠেনি,Non-Hate
বিশ্রামের পর তিনি পুনর্বাসন শুরু করবেন,Non-Hate
তিনি ব্রাজিল দলে ফিরে আসার ইচ্ছা রাখেন,Non-Hate
বিশ্বকাপে তাঁকে দেখার আশা করছে সমর্থকরা,Non-Hate
চোট থেকে ফিরে আসা তার জন্য বড় চ্যালেঞ্জ,Non-Hate
সান্তোস কোচিং স্টাফ তাঁর প্রতি আস্থা রেখেছে,Non-Hate
তিনি দলের সঙ্গে পুরো মৌসুমে ভালো সম্পর্ক বজায় রেখেছেন,Non-Hate
চোটের মধ্যেও তিনি দলের প্রতি নিবেদিত,Non-Hate
শেষ ম্যাচে তাঁর স্ট্যামিনা প্রশংসা কুড়িয়েছে,Non-Hate
সান্তোস পরের মৌসুমে আরও উন্নতি করতে চাইবে,Non-Hate
দল তিন ম্যাচে ৯ গোল করে শক্তি দেখিয়েছে,Non-Hate
নেইমারের উপস্থিতিতে সান্তোসের আক্রমণ শক্তিশালী ছিল,Non-Hate
তার খেলার মাধ্যমে দল আত্মবিশ্বাস পেয়েছে,Non-Hate
তিনি প্রতিটি মিনিট গুরুত্ব দিয়ে খেলেছেন,Non-Hate
চোট থাকা সত্ত্বেও তাঁর পাসিং ভালো ছিল,Non-Hate
দলের সতীর্থরা তাঁকে সহায়তা করেছেন,Non-Hate
মাঠে তাঁর নেতৃত্ব দলের ভাবমূর্তি বদলে দেয়,Non-Hate
সান্তোসের নতুন মৌসুমের প্রস্তুতি শুরু হবে শিগগিরই,Non-Hate
নেইমারের পুনর্বাসন প্রক্রিয়া দীর্ঘ হতে পারে,Non-Hate
তিনি ক্লাব ও দেশের প্রতিনিধিত্বে ফিরতে চান,Non-Hate
দল তাঁর ফেরা অধীর আগ্রহে অপেক্ষা করবে,Non-Hate
নেইমারের ভবিষ্যৎ নিয়ে আলোচনা চলছে,Non-Hate
তিনি ব্রাজিল ফুটবলে গুরুত্বপূর্ণ নাম,Non-Hate
চোট নিয়ে খেলেও তিনি দায়িত্ব পালন করেছেন,Non-Hate
সান্তোস তার অভিজ্ঞতা দারুণভাবে কাজে লাগিয়েছে,Non-Hate
দলের টিকে থাকা তাঁর পারফরম্যান্সে সহজ হয়েছে,Non-Hate
সমর্থকরা তাঁর দ্রুত সুস্থতা কামনা করছেন,Non-Hate
দল তাঁকে কেন্দ্র করে পরিকল্পনা করবে,Non-Hate
তিনি বিশ্বকাপের জন্য ফিট হতে চান,Non-Hate
ডাক্তারের পরামর্শ অনুযায়ী তিনি চিকিৎসা নেবেন,Non-Hate
তিনি সতীর্থদের সঙ্গে তাঁর সাফল্য ভাগ করেছেন,Non-Hate
সিজনের চাপে তিনি মানসিকভাবে দৃঢ় থেকেছেন,Non-Hate
দল তাঁকে নিয়ে গর্বিত,Non-Hate
তিনি শৈশবের ক্লাবে ফিরে আবেগী হয়েছেন,Non-Hate
সান্তোসের ইতিহাসে তাঁর নতুন অবদান যোগ হয়েছে,Non-Hate
শেষ তিন ম্যাচ তার ক্যারিয়ারের গুরুত্বপূর্ণ অধ্যায় ছিল,Non-Hate
"সবশেষে, তাঁর পরবর্তী যাত্রা এখন পুনর্বাসন ও প্রস্তুতি",Non-Hate
রিয়াল সেল্তার বিপক্ষে ২–০ গোলে হেরেছে,Non-Hate
দলটি ম্যাচে ৯ জনে পরিণত হয়,Non-Hate
সেল্তা ১১ বছর পর রিয়ালকে পরাজিত করল,Non-Hate
বার্নাব্যুতে সেল্তার জয় ১৯ বছর পর এল,Non-Hate
হারায় রিয়ালের পয়েন্ট ব্যবধান বেড়ে গেছে,Non-Hate
বার্সা এখন শীর্ষে ৪০ পয়েন্ট নিয়ে,Non-Hate
রিয়াল ১৬ ম্যাচে ৩৬ পয়েন্ট নিয়ে দুই নম্বরে,Non-Hate
রিয়াল বল দখলে এগিয়ে ছিল,Non-Hate
দল আক্রমণও বেশি করেছে,Non-Hate
সেল্তার উইলিয়ট সুইডবার্গ দুই গোল করেন,Non-Hate
দুটো গোলই দ্বিতীয়ার্ধে হয়,Non-Hate
প্রথম গোল আসে ৫৪ মিনিটে,Non-Hate
দ্বিতীয় গোল যোগ করা সময়ে,Non-Hate
ফ্রান গার্সিয়া দ্বিতীয় হলুদ কার্ড দেখে মাঠ ছাড়েন,Non-Hate
তিনি অল্প সময়ের মধ্যে দুটি ফাউল করেন,Non-Hate
যোগ করা সময়ে আলভারো কারেরাস লাল কার্ড পান,Non-Hate
তিনি রেফারির সিদ্ধান্তে আপত্তি জানান,Non-Hate
বেঞ্চ থেকে এনদ্রিকও লাল কার্ড দেখেন,Non-Hate
ম্যাচ শেষে জাবি আলোনসো রেফারিং নিয়ে অসন্তুষ্টি প্রকাশ করেন,Non-Hate
তিনি বলেন তাঁর ভালো লাগেনি রেফারিং,Non-Hate
রিয়াল সর্বশেষ তিন ম্যাচে ৯ পয়েন্ট হারিয়েছে,Non-Hate
সেল্তা এখন ১৫ ম্যাচে ১৯ পয়েন্ট,Non-Hate
রিয়াল পরের ম্যাচ খেলবে ম্যানচেস্টার সিটির বিপক্ষে,Non-Hate
চ্যাম্পিয়নস লিগে ঘুরে দাঁড়াতে চান আলোনসো,Non-Hate
তিনি বলেন দলকে দ্রুত ভুলে সামনে এগোতে হবে,Non-Hate
আলোনসো বলেন এটি মাত্র তিন পয়েন্টের বিষয়,Non-Hate
রিয়ালের এই হার লিগ টেবিলে প্রভাব ফেলেছে,Non-Hate
ম্যাচে রিয়াল সুযোগ তৈরি করেছিল,Non-Hate
সেল্তা তাদের সুযোগ কাজে লাগিয়েছে,Non-Hate
রিয়ালের কয়েকটি শট টার্গেটে ছিল,Non-Hate
দল প্রথমার্ধে ভালো ছন্দে ছিল,Non-Hate
দ্বিতীয়ার্ধে সেল্তা বেশি কার্যকর ছিল,Non-Hate
রিয়ালের দুই লাল কার্ড ম্যাচ বদলে দেয়,Non-Hate
সেল্তার গোল উদযাপন দারুণ ছিল,Non-Hate
মিডফিল্ডে সেল্তা ভালো নিয়ন্ত্রণ দেখিয়েছে,Non-Hate
রিয়ালের খেলোয়াড়রা চাপের মুখে পড়ে,Non-Hate
রিয়ালের পরের ম্যাচে জয়ের লক্ষ্য থাকবে,Non-Hate
দল আক্রমণভাগে আরও সৃষ্টিশীল হতে চাইবে,Non-Hate
সেল্তা পয়েন্ট তালিকায় অবস্থান উন্নত করেছে,Non-Hate
রিয়াল এখন বার্সার পয়েন্ট ব্যবধান কমানোর চেষ্টা করবে,Non-Hate
ম্যাচে উভয় দলের কিছু ভালো মুহূর্ত ছিল,Non-Hate
রিয়াল রক্ষণভাগে কিছু ভুল করেছে,Non-Hate
রেফারির সিদ্ধান্ত ম্যাচে প্রভাব রেখেছে,Non-Hate
দ্বিতীয়ার্ধে খেলার গতি বেড়েছিল,Non-Hate
রিয়াল বল দখলে সুবিধা পেয়েছে,Non-Hate
সেল্তা বক্সে প্রবেশে ধার দেখিয়েছে,Non-Hate
রিয়াল ক্রস থেকে কিছু সুযোগ পায়,Non-Hate
এমবাপ্পে গোল করতে পারেননি,Non-Hate
তবে তিনি কয়েকটি ভালো আক্রমণ সাজান,Non-Hate
সেল্তা বদলি খেলোয়াড়ের গোল থেকে এগিয়ে যায়,Non-Hate
রিয়াল কয়েকটি সেটপিস থেকে সুযোগ পায়,Non-Hate
রক্ষণে চাপ বাড়ায় সেল্তা,Non-Hate
দলের সমন্বয় দ্বিতীয়ার্ধে কিছুটা দুর্বল ছিল,Non-Hate
রিয়াল গোলমুখে শেষ পাসে সমস্যা পায়,Non-Hate
ম্যাচে বেশ কিছু কৌশলগত পরিবর্তন দেখা যায়,Non-Hate
রিয়াল স্কোরলাইন পরিবর্তন করতে পারেনি,Non-Hate
সেল্তা ম্যাচ শেষে সন্তুষ্টি প্রকাশ করেছে,Non-Hate
আলোনসো দলকে আত্মবিশ্বাসী করতে চান,Non-Hate
পরের ম্যাচে রিয়াল আরও চাপ নিয়ে নামবে,Non-Hate
দল পরবর্তী প্রস্তুতি শুরু করবে দ্রুতই,Non-Hate
চ্যাম্পিয়নস লিগের ম্যাচটি গুরুত্বপূর্ণ,Non-Hate
ম্যানচেস্টার সিটির বিপক্ষে কঠিন লড়াই হবে,Non-Hate
রিয়ালের খেলোয়াড়রা ভুল কাটিয়ে উঠতে চাইবে,Non-Hate
ম্যাচে রিয়াল স্টেডিয়ামের আবহও তীব্র ছিল,Non-Hate
সেল্তা রিয়ালের মাঠে জয় পেয়ে ইতিহাস গড়েছে,Non-Hate
